16.07.2018	16:00:00	2	96338712999	9993	4	32	22	31,94	EUR	31,94	EUR	1,000	ST	1	16.07.2018
18.07.2018	17:00:00	1	97820077399	9998	5	32	22	38,16	EUR	37,16	EUR	1,000	ST	1	18.07.2018
18.07.2018	18:00:00	2	55827754899	9994	4	32	22	24,16	EUR	24,16	EUR	1,000	ST	1	18.07.2018
19.07.2018	19:00:00	9	6233952299	9987	2	38	24	34,5	EUR	34,5	EUR	1,000	ST	1	19.07.2018
20.07.2018	20:00:00	4	71548768099	9990	2	38	24	15,34	EUR	15,34	EUR	1,000	ST	1	20.07.2018
20.07.2018	21:00:00	1	71548768099	9986	1	34	22	18,26	EUR	18,26	EUR	1,000	ST	1	20.07.2018
21.07.2018	22:00:00	7	59681386599	9989	2	38	24	225,84	EUR	225,84	EUR	4,000	ST	1	21.07.2018
21.07.2018	23:00:00	5	66812863699	9987	2	38	24	34,5	EUR	34,5	EUR	1,000	ST	1	21.07.2018
22.07.2018	00:00:00	5	75304280399	9993	4	32	22	31,94	EUR	31,94	EUR	1,000	ST	1	22.07.2018
22.07.2018	01:00:00	3	16961933299	9993	4	32	22	31,94	EUR	31,94	EUR	1,000	ST	5	22.07.2018
23.07.2018	02:00:00	2	43966876099	9991	2	38	24	85,61	EUR	85,61	EUR	3,000	ST	1	23.07.2018
24.07.2018	03:00:00	4	32819586299	9994	4	32	22	48,31	EUR	48,31	EUR	2,000	ST	1	24.07.2018
25.07.2018	04:00:00	3	11216669699	9998	5	32	22	38,16	EUR	37,16	EUR	1,000	ST	3	25.07.2018
25.07.2018	05:00:00	6	22976009399	9995	4	32	22	45,49	EUR	45,49	EUR	1,000	ST	1	25.07.2018
26.07.2018	06:00:00	1	66427326499	9990	2	38	24	15,34	EUR	15,34	EUR	1,000	ST	1	26.07.2018
26.07.2018	07:00:00	4	47209937199	9992	3	34	22	254,86	EUR	240,86	EUR	7,000	ST	1	26.07.2018
26.07.2018	08:00:00	5	26506134899	9989	2	38	24	56,46	EUR	56,46	EUR	1,000	ST	1	26.07.2018
28.07.2018	09:00:00	7	9502970899	9992	3	34	22	254,86	EUR	240,86	EUR	7,000	ST	1	28.07.2018
28.07.2018	10:00:00	7	78973681999	10000	5	32	22	186	EUR	182	EUR	4,000	ST	1	28.07.2018
30.07.2018	11:00:00	2	91902775799	9996	4	32	22	54,4	EUR	54,4	EUR	1,000	ST	5	30.07.2018
30.07.2018	12:00:00	2	40804109399	9987	2	38	24	34,5	EUR	34,5	EUR	1,000	ST	1	30.07.2018
30.07.2018	13:00:00	8	44311294199	9991	2	38	24	114,14	EUR	114,14	EUR	4,000	ST	1	30.07.2018
31.07.2018	14:00:00	5	59681386599	9993	4	32	22	31,94	EUR	31,94	EUR	1,000	ST	1	31.07.2018
31.07.2018	15:00:00	1	84237647199	9992	3	34	22	72,82	EUR	68,82	EUR	2,000	ST	1	31.07.2018
